,entity_id,score,label_value,race,sex,age_cat
2001,3038,0.0,0,African-American,Female,Greater than 45
2002,3039,0.0,1,Asian,Male,25 - 45
2003,3040,0.0,0,African-American,Male,Greater than 45
2004,3041,0.0,1,Hispanic,Male,25 - 45
2005,3042,0.0,0,African-American,Female,25 - 45
2006,3043,1.0,0,African-American,Male,25 - 45
2007,3046,0.0,0,African-American,Male,25 - 45
2008,3051,0.0,0,African-American,Male,Greater than 45
2009,3053,0.0,0,Caucasian,Male,25 - 45
2010,3055,0.0,0,African-American,Male,Greater than 45
2011,3056,0.0,0,African-American,Male,25 - 45
2012,3057,1.0,1,Caucasian,Male,25 - 45
2013,3058,1.0,0,African-American,Male,25 - 45
2014,3064,0.0,0,Caucasian,Male,25 - 45
2015,3066,0.0,0,African-American,Female,25 - 45
2016,3067,1.0,1,African-American,Male,25 - 45
2017,3068,1.0,0,Caucasian,Male,25 - 45
2018,3069,0.0,0,Caucasian,Male,25 - 45
2019,3071,0.0,1,Caucasian,Female,25 - 45
2020,3074,0.0,0,Caucasian,Male,25 - 45
2021,3075,0.0,0,Caucasian,Male,Greater than 45
2022,3078,0.0,0,Hispanic,Female,25 - 45
2023,3081,0.0,0,African-American,Male,25 - 45
2024,3084,0.0,0,African-American,Female,Greater than 45
2025,3085,1.0,0,African-American,Male,Less than 25
2026,3086,1.0,1,Hispanic,Male,25 - 45
2027,3087,1.0,1,African-American,Male,25 - 45
2028,3089,0.0,0,African-American,Female,Less than 25
2029,3090,1.0,0,Caucasian,Male,25 - 45
2030,3093,1.0,0,African-American,Female,Less than 25
2031,3094,1.0,1,Caucasian,Male,25 - 45
2032,3096,0.0,0,African-American,Male,Greater than 45
2033,3101,0.0,0,African-American,Male,25 - 45
2034,3104,0.0,0,African-American,Female,25 - 45
2035,3107,0.0,0,Caucasian,Male,Greater than 45
2036,3110,0.0,1,Hispanic,Female,Less than 25
2037,3111,1.0,0,Caucasian,Male,25 - 45
2038,3112,1.0,0,African-American,Male,25 - 45
2039,3113,0.0,1,Hispanic,Male,25 - 45
2040,3114,1.0,1,Asian,Male,25 - 45
2041,3115,0.0,0,Caucasian,Female,25 - 45
2042,3116,1.0,1,Caucasian,Female,Less than 25
2043,3117,1.0,1,Caucasian,Male,Less than 25
2044,3118,0.0,0,African-American,Male,25 - 45
2045,3120,0.0,1,Hispanic,Male,Less than 25
2046,3122,0.0,0,African-American,Male,Greater than 45
2047,3129,0.0,0,African-American,Male,Greater than 45
2048,3130,1.0,0,African-American,Male,25 - 45
2049,3131,1.0,1,Hispanic,Male,25 - 45
2050,3132,0.0,1,Hispanic,Male,25 - 45
2051,3134,0.0,1,African-American,Female,Less than 25
2052,3135,1.0,0,African-American,Male,25 - 45
2053,3136,0.0,0,Hispanic,Female,25 - 45
2054,3137,1.0,0,Caucasian,Male,Greater than 45
2055,3138,1.0,1,African-American,Male,25 - 45
2056,3139,1.0,0,Hispanic,Male,25 - 45
2057,3143,1.0,1,Caucasian,Male,25 - 45
2058,3144,1.0,1,African-American,Male,Greater than 45
2059,3145,1.0,1,Hispanic,Male,25 - 45
2060,3146,0.0,1,Hispanic,Male,25 - 45
2061,3152,1.0,0,African-American,Female,25 - 45
2062,3153,0.0,0,Caucasian,Male,25 - 45
2063,3154,1.0,0,African-American,Male,25 - 45
2064,3155,0.0,1,African-American,Male,25 - 45
2065,3156,0.0,0,Caucasian,Male,Greater than 45
2066,3157,0.0,0,Caucasian,Male,Less than 25
2067,3158,1.0,0,African-American,Male,25 - 45
2068,3159,0.0,0,Caucasian,Male,25 - 45
2069,3160,1.0,1,African-American,Male,Less than 25
2070,3161,0.0,0,Hispanic,Male,25 - 45
2071,3162,1.0,1,Caucasian,Male,25 - 45
2072,3163,0.0,0,Caucasian,Male,25 - 45
2073,3164,1.0,1,African-American,Male,25 - 45
2074,3165,1.0,1,Caucasian,Male,25 - 45
2075,3166,0.0,1,Hispanic,Male,Less than 25
2076,3168,1.0,1,Caucasian,Male,25 - 45
2077,3169,0.0,0,Hispanic,Female,Greater than 45
2078,3170,1.0,1,African-American,Female,25 - 45
2079,3174,1.0,1,African-American,Female,Less than 25
2080,3175,0.0,1,Hispanic,Male,Greater than 45
2081,3176,1.0,0,African-American,Male,25 - 45
2082,3177,0.0,1,African-American,Male,25 - 45
2083,3178,1.0,1,Asian,Male,Less than 25
2084,3181,1.0,1,Hispanic,Male,Less than 25
2085,3182,1.0,0,Caucasian,Male,25 - 45
2086,3183,0.0,1,African-American,Male,25 - 45
2087,3186,0.0,0,Hispanic,Female,25 - 45
2088,3188,0.0,0,African-American,Male,Greater than 45
2089,3189,1.0,1,African-American,Male,25 - 45
2090,3190,0.0,0,Caucasian,Male,Less than 25
2091,3191,0.0,0,African-American,Male,25 - 45
2092,3192,0.0,0,Caucasian,Male,25 - 45
2093,3197,0.0,0,African-American,Male,25 - 45
2094,3198,1.0,0,African-American,Male,Less than 25
2095,3200,0.0,1,African-American,Male,25 - 45
2096,3203,1.0,0,African-American,Female,Less than 25
2097,3204,1.0,0,Caucasian,Male,Less than 25
2098,3205,0.0,0,Caucasian,Male,Greater than 45
2099,3206,1.0,0,African-American,Male,25 - 45
2100,3207,0.0,0,Asian,Male,Greater than 45
2101,3208,0.0,0,African-American,Female,25 - 45
2102,3209,1.0,0,African-American,Male,Less than 25
2103,3212,1.0,1,African-American,Female,25 - 45
2104,3214,0.0,1,Hispanic,Female,25 - 45
2105,3215,0.0,0,Caucasian,Male,Greater than 45
2106,3217,0.0,0,Hispanic,Male,25 - 45
2107,3218,0.0,0,African-American,Male,25 - 45
2108,3222,1.0,0,African-American,Male,25 - 45
2109,3223,1.0,1,Caucasian,Male,Greater than 45
2110,3225,1.0,1,African-American,Male,Less than 25
2111,3226,1.0,0,African-American,Male,25 - 45
2112,3227,1.0,1,African-American,Male,25 - 45
2113,3229,1.0,0,Caucasian,Male,25 - 45
2114,3230,0.0,0,African-American,Female,Greater than 45
2115,3232,0.0,0,African-American,Male,Greater than 45
2116,3234,0.0,0,Caucasian,Male,25 - 45
2117,3236,1.0,1,Caucasian,Male,25 - 45
2118,3237,0.0,0,Hispanic,Male,25 - 45
2119,3238,1.0,1,Asian,Male,25 - 45
2120,3240,1.0,0,African-American,Female,25 - 45
2121,3242,1.0,0,African-American,Male,Less than 25
2122,3243,1.0,1,African-American,Female,Greater than 45
2123,3246,0.0,0,Caucasian,Male,25 - 45
2124,3247,1.0,0,Caucasian,Male,25 - 45
2125,3248,0.0,1,Caucasian,Male,Greater than 45
2126,3250,0.0,0,Hispanic,Male,Greater than 45
2127,3255,0.0,0,African-American,Male,Greater than 45
2128,3259,1.0,1,Hispanic,Female,Greater than 45
2129,3260,1.0,1,Caucasian,Male,Greater than 45
2130,3261,0.0,0,Caucasian,Female,Greater than 45
2131,3262,1.0,1,African-American,Female,25 - 45
2132,3265,0.0,0,Hispanic,Female,Greater than 45
2133,3267,0.0,0,African-American,Male,25 - 45
2134,3268,1.0,1,Hispanic,Male,25 - 45
2135,3270,1.0,1,African-American,Male,Less than 25
2136,3272,1.0,1,African-American,Male,25 - 45
2137,3273,1.0,1,Asian,Male,Less than 25
2138,3274,1.0,0,Caucasian,Male,Less than 25
2139,3278,1.0,1,African-American,Male,25 - 45
2140,3280,1.0,1,African-American,Female,25 - 45
2141,3281,0.0,1,Caucasian,Male,25 - 45
2142,3283,0.0,0,Hispanic,Male,Greater than 45
2143,3284,1.0,1,Hispanic,Male,25 - 45
2144,3285,1.0,1,African-American,Male,Greater than 45
2145,3286,0.0,1,Asian,Male,25 - 45
2146,3287,1.0,1,African-American,Male,Less than 25
2147,3288,0.0,1,African-American,Male,25 - 45
2148,3289,1.0,0,African-American,Male,25 - 45
2149,3290,0.0,0,African-American,Male,25 - 45
2150,3291,0.0,1,African-American,Male,25 - 45
2151,3292,0.0,0,Hispanic,Male,25 - 45
2152,3293,0.0,0,Caucasian,Male,25 - 45
2153,3294,1.0,1,African-American,Female,Less than 25
2154,3295,0.0,0,Hispanic,Male,25 - 45
2155,3298,1.0,0,Hispanic,Male,25 - 45
2156,3299,0.0,1,African-American,Male,25 - 45
2157,3300,1.0,1,Hispanic,Male,Greater than 45
2158,3301,0.0,0,Hispanic,Female,25 - 45
2159,3302,1.0,1,Caucasian,Female,25 - 45
2160,3304,0.0,0,Caucasian,Female,25 - 45
2161,3305,0.0,0,Caucasian,Female,Greater than 45
2162,3306,0.0,0,Hispanic,Male,25 - 45
2163,3309,1.0,1,Hispanic,Male,25 - 45
2164,3310,0.0,0,Hispanic,Male,25 - 45
2165,3312,0.0,0,Caucasian,Male,Greater than 45
2166,3314,0.0,0,Caucasian,Male,25 - 45
2167,3315,0.0,0,Caucasian,Male,Greater than 45
2168,3316,1.0,1,Caucasian,Female,25 - 45
2169,3318,1.0,0,Caucasian,Male,Greater than 45
2170,3319,0.0,0,Caucasian,Female,25 - 45
2171,3320,0.0,0,Caucasian,Male,Less than 25
2172,3322,0.0,1,African-American,Male,Less than 25
2173,3323,1.0,1,African-American,Male,25 - 45
2174,3324,0.0,0,Caucasian,Male,Greater than 45
2175,3325,0.0,0,Hispanic,Male,Greater than 45
2176,3326,1.0,0,African-American,Male,25 - 45
2177,3328,1.0,1,African-American,Female,Less than 25
2178,3329,0.0,1,Caucasian,Male,25 - 45
2179,3331,1.0,1,African-American,Male,25 - 45
2180,3332,0.0,0,African-American,Male,Greater than 45
2181,3333,0.0,1,Caucasian,Male,25 - 45
2182,3335,0.0,1,Hispanic,Female,25 - 45
2183,3337,1.0,1,African-American,Female,25 - 45
2184,3338,1.0,0,Caucasian,Male,Less than 25
2185,3339,0.0,0,Caucasian,Male,Greater than 45
2186,3340,1.0,1,African-American,Male,25 - 45
2187,3341,1.0,0,Caucasian,Male,Less than 25
2188,3342,0.0,1,African-American,Male,25 - 45
2189,3343,0.0,1,African-American,Male,Less than 25
2190,3344,1.0,1,African-American,Male,25 - 45
2191,3345,0.0,0,Caucasian,Male,25 - 45
2192,3347,0.0,1,African-American,Female,25 - 45
2193,3348,0.0,1,Caucasian,Male,25 - 45
2194,3349,0.0,1,African-American,Male,25 - 45
2195,3350,0.0,0,African-American,Male,25 - 45
2196,3351,0.0,1,African-American,Female,25 - 45
2197,3354,0.0,1,Caucasian,Female,25 - 45
2198,3356,0.0,0,Caucasian,Male,Greater than 45
2199,3357,0.0,0,African-American,Male,25 - 45
2200,3358,0.0,0,African-American,Male,25 - 45
2201,3359,1.0,1,African-American,Male,25 - 45
2202,3360,1.0,1,Caucasian,Male,Greater than 45
2203,3361,1.0,0,African-American,Male,25 - 45
2204,3362,1.0,1,Caucasian,Male,Less than 25
2205,3363,0.0,1,Hispanic,Male,25 - 45
2206,3369,1.0,1,African-American,Male,Less than 25
2207,3370,0.0,1,Hispanic,Female,25 - 45
2208,3371,0.0,0,Caucasian,Male,Less than 25
2209,3375,1.0,1,Hispanic,Male,Greater than 45
2210,3376,0.0,0,African-American,Female,25 - 45
2211,3377,0.0,0,Caucasian,Female,25 - 45
2212,3379,0.0,0,African-American,Male,Less than 25
2213,3380,0.0,0,African-American,Female,Greater than 45
2214,3381,0.0,1,African-American,Male,25 - 45
2215,3383,1.0,1,African-American,Male,Greater than 45
2216,3384,1.0,0,Caucasian,Male,Less than 25
2217,3385,1.0,0,African-American,Male,Greater than 45
2218,3386,1.0,1,Caucasian,Male,25 - 45
2219,3387,0.0,1,African-American,Male,Greater than 45
2220,3390,0.0,0,Caucasian,Male,Greater than 45
2221,3391,1.0,1,African-American,Female,25 - 45
2222,3392,0.0,0,Caucasian,Male,Greater than 45
2223,3393,1.0,1,Caucasian,Male,25 - 45
2224,3394,1.0,1,Hispanic,Male,Less than 25
2225,3395,0.0,1,Hispanic,Male,25 - 45
2226,3396,1.0,0,African-American,Male,Greater than 45
2227,3397,1.0,0,African-American,Male,Greater than 45
2228,3398,1.0,1,African-American,Male,Less than 25
2229,3399,1.0,0,African-American,Male,25 - 45
2230,3401,0.0,1,African-American,Male,Greater than 45
2231,3403,0.0,1,African-American,Male,25 - 45
2232,3404,0.0,0,African-American,Male,Greater than 45
2233,3405,0.0,0,African-American,Female,25 - 45
2234,3406,1.0,1,Hispanic,Male,Less than 25
2235,3407,0.0,0,African-American,Male,Greater than 45
2236,3408,0.0,1,Caucasian,Female,Less than 25
2237,3409,1.0,0,Caucasian,Male,Less than 25
2238,3410,0.0,0,African-American,Male,Greater than 45
2239,3411,0.0,0,Caucasian,Female,25 - 45
2240,3412,0.0,0,Caucasian,Male,25 - 45
2241,3413,0.0,1,Hispanic,Male,25 - 45
2242,3415,1.0,1,African-American,Male,25 - 45
2243,3417,0.0,0,Caucasian,Male,25 - 45
2244,3418,0.0,1,Caucasian,Male,25 - 45
2245,3419,1.0,1,African-American,Male,25 - 45
2246,3420,0.0,0,African-American,Male,25 - 45
2247,3422,1.0,1,Caucasian,Male,25 - 45
2248,3423,0.0,0,African-American,Female,25 - 45
2249,3425,1.0,1,Hispanic,Male,Less than 25
2250,3426,1.0,1,Caucasian,Male,25 - 45
2251,3427,0.0,0,African-American,Female,25 - 45
2252,3429,1.0,1,African-American,Male,Less than 25
2253,3431,0.0,0,African-American,Female,25 - 45
2254,3434,1.0,1,Caucasian,Male,25 - 45
2255,3437,1.0,0,Hispanic,Female,Less than 25
2256,3438,1.0,1,African-American,Male,25 - 45
2257,3439,0.0,0,Hispanic,Male,25 - 45
2258,3440,1.0,1,African-American,Male,Less than 25
2259,3441,1.0,1,African-American,Male,Greater than 45
2260,3442,1.0,1,Caucasian,Male,25 - 45
2261,3444,0.0,1,Asian,Male,25 - 45
2262,3445,0.0,0,Caucasian,Male,25 - 45
2263,3446,1.0,1,African-American,Male,25 - 45
2264,3448,1.0,1,African-American,Female,25 - 45
2265,3449,1.0,1,African-American,Male,25 - 45
2266,3451,0.0,0,Caucasian,Male,Greater than 45
2267,3452,0.0,0,African-American,Female,25 - 45
2268,3453,0.0,1,African-American,Male,Greater than 45
2269,3454,0.0,1,African-American,Male,25 - 45
2270,3455,0.0,0,African-American,Female,25 - 45
2271,3456,1.0,0,African-American,Male,Less than 25
2272,3457,0.0,0,Caucasian,Male,Greater than 45
2273,3458,0.0,0,Hispanic,Male,25 - 45
2274,3460,1.0,1,African-American,Male,Less than 25
2275,3462,0.0,1,Hispanic,Male,25 - 45
2276,3463,0.0,0,African-American,Male,25 - 45
2277,3464,1.0,1,African-American,Male,Less than 25
2278,3465,0.0,0,African-American,Male,Greater than 45
2279,3468,1.0,1,African-American,Male,25 - 45
2280,3470,0.0,1,Asian,Male,Less than 25
2281,3474,0.0,1,Caucasian,Male,25 - 45
2282,3475,1.0,0,Caucasian,Male,25 - 45
2283,3476,1.0,1,Hispanic,Male,25 - 45
2284,3479,1.0,1,African-American,Female,Less than 25
2285,3480,0.0,0,African-American,Male,Greater than 45
2286,3481,0.0,1,African-American,Female,25 - 45
2287,3483,0.0,0,Caucasian,Male,25 - 45
2288,3484,1.0,1,African-American,Male,Greater than 45
2289,3485,0.0,1,African-American,Female,25 - 45
2290,3487,1.0,0,Hispanic,Male,Greater than 45
2291,3488,0.0,0,Caucasian,Male,25 - 45
2292,3489,1.0,0,African-American,Female,Less than 25
2293,3491,0.0,0,Hispanic,Male,25 - 45
2294,3492,1.0,0,African-American,Male,Less than 25
2295,3493,0.0,0,African-American,Male,25 - 45
2296,3498,0.0,1,African-American,Female,25 - 45
2297,3499,1.0,1,African-American,Male,25 - 45
2298,3500,1.0,0,Caucasian,Male,25 - 45
2299,3501,1.0,1,African-American,Male,Less than 25
2300,3502,0.0,1,Hispanic,Male,25 - 45
2301,3504,0.0,0,African-American,Male,25 - 45
2302,3506,1.0,0,African-American,Male,25 - 45
2303,3507,0.0,0,Asian,Male,Greater than 45
2304,3508,1.0,0,African-American,Female,Less than 25
2305,3510,1.0,1,Caucasian,Male,25 - 45
2306,3511,0.0,0,Hispanic,Male,Less than 25
2307,3512,1.0,1,Caucasian,Male,25 - 45
2308,3515,0.0,0,Caucasian,Male,25 - 45
2309,3516,0.0,1,African-American,Female,25 - 45
2310,3517,0.0,1,Hispanic,Male,Greater than 45
2311,3519,0.0,1,African-American,Male,Greater than 45
2312,3521,1.0,1,African-American,Male,Less than 25
2313,3523,0.0,0,Hispanic,Male,Greater than 45
2314,3525,0.0,0,Caucasian,Male,Greater than 45
2315,3528,0.0,0,African-American,Female,Less than 25
2316,3529,0.0,0,Hispanic,Male,25 - 45
2317,3531,0.0,0,Hispanic,Female,25 - 45
2318,3533,1.0,1,Hispanic,Male,25 - 45
2319,3534,0.0,0,African-American,Male,Greater than 45
2320,3535,0.0,0,Caucasian,Male,25 - 45
2321,3536,0.0,1,Hispanic,Male,25 - 45
2322,3538,0.0,0,African-American,Male,Less than 25
2323,3539,1.0,0,African-American,Male,25 - 45
2324,3540,0.0,0,Caucasian,Male,Less than 25
2325,3541,0.0,0,African-American,Male,Greater than 45
2326,3542,1.0,1,Caucasian,Male,Less than 25
2327,3543,0.0,1,Caucasian,Male,25 - 45
2328,3544,0.0,1,African-American,Female,Less than 25
2329,3546,0.0,0,Hispanic,Male,Less than 25
2330,3547,0.0,0,Caucasian,Male,Greater than 45
2331,3550,1.0,1,Caucasian,Male,25 - 45
2332,3551,1.0,1,African-American,Male,Less than 25
2333,3552,0.0,0,Caucasian,Male,25 - 45
2334,3554,0.0,0,Caucasian,Male,Greater than 45
2335,3556,0.0,0,Hispanic,Male,25 - 45
2336,3557,1.0,1,Hispanic,Male,Less than 25
2337,3560,0.0,0,Caucasian,Male,25 - 45
2338,3562,0.0,0,African-American,Male,Greater than 45
2339,3563,1.0,1,African-American,Female,Greater than 45
2340,3564,1.0,1,Caucasian,Male,25 - 45
2341,3566,1.0,0,Caucasian,Male,Less than 25
2342,3568,1.0,0,Asian,Male,25 - 45
2343,3570,0.0,1,Hispanic,Male,25 - 45
2344,3571,1.0,1,African-American,Male,25 - 45
2345,3573,0.0,0,African-American,Male,25 - 45
2346,3574,0.0,1,African-American,Male,Less than 25
2347,3576,0.0,0,Hispanic,Male,Greater than 45
2348,3577,0.0,0,African-American,Male,25 - 45
2349,3578,0.0,1,Caucasian,Male,25 - 45
2350,3582,0.0,1,Hispanic,Female,25 - 45
2351,3584,1.0,0,Hispanic,Male,25 - 45
2352,3585,0.0,1,African-American,Male,Greater than 45
2353,3591,0.0,0,Hispanic,Male,25 - 45
2354,3593,0.0,0,Caucasian,Male,Greater than 45
2355,3594,0.0,1,Caucasian,Male,Greater than 45
2356,3596,0.0,0,Hispanic,Male,Greater than 45
2357,3597,1.0,1,Caucasian,Male,Less than 25
2358,3598,0.0,0,Caucasian,Male,25 - 45
2359,3600,0.0,0,Hispanic,Male,25 - 45
2360,3601,1.0,1,African-American,Female,25 - 45
2361,3602,1.0,1,African-American,Female,25 - 45
2362,3603,1.0,1,African-American,Male,25 - 45
2363,3604,1.0,0,Caucasian,Male,Greater than 45
2364,3605,0.0,0,African-American,Male,25 - 45
2365,3607,0.0,1,Caucasian,Male,Greater than 45
2366,3611,1.0,0,Caucasian,Male,Greater than 45
2367,3614,1.0,1,African-American,Male,25 - 45
2368,3616,1.0,1,African-American,Male,Greater than 45
2369,3617,0.0,0,Caucasian,Male,25 - 45
2370,3618,1.0,1,Caucasian,Male,25 - 45
2371,3619,0.0,0,African-American,Male,25 - 45
2372,3620,0.0,0,Asian,Female,Greater than 45
2373,3622,1.0,0,African-American,Male,25 - 45
2374,3624,1.0,1,African-American,Female,Less than 25
2375,3626,1.0,0,Hispanic,Male,Greater than 45
2376,3627,1.0,0,Hispanic,Male,25 - 45
2377,3628,1.0,1,African-American,Male,Less than 25
2378,3629,1.0,1,African-American,Male,Less than 25
2379,3630,0.0,0,Hispanic,Male,Greater than 45
2380,3631,0.0,0,Caucasian,Female,25 - 45
2381,3634,0.0,0,Hispanic,Male,25 - 45
2382,3635,0.0,0,African-American,Female,Less than 25
2383,3636,1.0,0,African-American,Female,Greater than 45
2384,3639,0.0,0,African-American,Male,25 - 45
2385,3641,1.0,0,Hispanic,Male,25 - 45
2386,3642,0.0,1,Caucasian,Male,25 - 45
2387,3643,1.0,1,Caucasian,Male,Less than 25
2388,3645,0.0,0,Hispanic,Male,25 - 45
2389,3646,1.0,1,Caucasian,Male,25 - 45
2390,3647,0.0,0,African-American,Female,Less than 25
2391,3648,1.0,1,African-American,Male,Greater than 45
2392,3649,1.0,1,African-American,Male,25 - 45
2393,3652,0.0,1,African-American,Male,25 - 45
2394,3653,0.0,0,Caucasian,Male,25 - 45
2395,3655,0.0,0,Caucasian,Male,Greater than 45
2396,3656,1.0,0,African-American,Male,Less than 25
2397,3657,0.0,0,Asian,Female,25 - 45
2398,3658,0.0,0,Asian,Male,Greater than 45
2399,3659,0.0,0,Hispanic,Male,Greater than 45
2400,3660,0.0,0,African-American,Male,Greater than 45
2401,3661,1.0,1,African-American,Male,Greater than 45
2402,3662,1.0,0,African-American,Male,25 - 45
2403,3663,1.0,0,African-American,Male,25 - 45
2404,3666,0.0,0,African-American,Female,25 - 45
2405,3667,1.0,0,African-American,Male,25 - 45
2406,3668,1.0,0,Hispanic,Male,25 - 45
2407,3669,1.0,1,African-American,Female,25 - 45
2408,3671,0.0,0,Caucasian,Male,25 - 45
2409,3673,0.0,0,African-American,Male,25 - 45
2410,3674,0.0,0,African-American,Female,25 - 45
2411,3675,1.0,1,African-American,Male,25 - 45
2412,3676,1.0,0,African-American,Male,Greater than 45
2413,3678,0.0,0,Hispanic,Male,25 - 45
2414,3679,0.0,1,Caucasian,Female,Greater than 45
2415,3681,1.0,0,African-American,Female,Greater than 45
2416,3684,1.0,1,African-American,Male,25 - 45
2417,3685,1.0,1,African-American,Male,25 - 45
2418,3687,0.0,1,African-American,Male,Greater than 45
2419,3691,1.0,1,Caucasian,Male,Less than 25
2420,3692,0.0,1,Caucasian,Male,25 - 45
2421,3693,0.0,0,Caucasian,Male,Less than 25
2422,3696,1.0,0,African-American,Male,Less than 25
2423,3697,0.0,0,Hispanic,Male,Greater than 45
2424,3698,0.0,0,Caucasian,Male,Greater than 45
2425,3699,0.0,0,African-American,Male,25 - 45
2426,3700,0.0,1,African-American,Male,Less than 25
2427,3701,0.0,0,African-American,Male,Greater than 45
2428,3702,1.0,1,Caucasian,Male,Greater than 45
2429,3703,0.0,0,Hispanic,Male,Greater than 45
2430,3704,0.0,0,Hispanic,Female,25 - 45
2431,3705,0.0,0,African-American,Male,Greater than 45
2432,3706,0.0,0,African-American,Female,25 - 45
2433,3709,0.0,0,African-American,Female,25 - 45
2434,3710,1.0,1,African-American,Male,Less than 25
2435,3711,0.0,1,Hispanic,Male,25 - 45
2436,3712,0.0,0,Caucasian,Male,Greater than 45
2437,3713,1.0,1,Caucasian,Male,25 - 45
2438,3714,0.0,0,African-American,Female,Greater than 45
2439,3716,1.0,0,African-American,Male,Greater than 45
2440,3719,1.0,0,African-American,Male,Less than 25
2441,3720,1.0,1,Caucasian,Male,Greater than 45
2442,3721,0.0,0,Asian,Female,Greater than 45
2443,3722,1.0,1,African-American,Male,Less than 25
2444,3724,0.0,0,Hispanic,Male,25 - 45
2445,3725,1.0,1,Asian,Male,Less than 25
2446,3726,0.0,0,Hispanic,Female,25 - 45
2447,3728,0.0,0,African-American,Male,Greater than 45
2448,3729,0.0,0,African-American,Male,25 - 45
2449,3730,0.0,1,Hispanic,Male,Less than 25
2450,3732,0.0,0,Caucasian,Male,25 - 45
2451,3736,0.0,0,Hispanic,Male,25 - 45
2452,3737,0.0,0,African-American,Female,25 - 45
2453,3738,1.0,0,Caucasian,Male,25 - 45
2454,3739,0.0,0,Hispanic,Male,Greater than 45
2455,3740,0.0,0,African-American,Female,Less than 25
2456,3741,1.0,0,Caucasian,Male,25 - 45
2457,3742,1.0,1,African-American,Male,25 - 45
2458,3743,0.0,0,African-American,Male,Less than 25
2459,3744,0.0,0,African-American,Male,Greater than 45
2460,3745,1.0,1,Caucasian,Male,25 - 45
2461,3747,1.0,0,Hispanic,Male,25 - 45
2462,3749,1.0,1,African-American,Male,25 - 45
2463,3751,1.0,1,Caucasian,Male,25 - 45
2464,3754,1.0,1,Caucasian,Male,Less than 25
2465,3757,0.0,1,Caucasian,Male,25 - 45
